Student_ID,Degree_ID,Intake,Gender,Current_Year,Current_Semester,Previous_SGPA,Current_SGPA,Repeated_Courses,Next_SGPA
S2583,D004,39,Male,3,5,3.8909,3.9053,0,3.7
S2583,D004,39,Male,3,6,3.9053,3.7,0,3.7923
S2585,D003,41,Female,1,2,3.4235,3.7,0,3.6467
S2586,D004,40,Male,1,2,4.0,3.8471,0,4.0
S2586,D004,40,Male,2,3,3.8471,4.0,0,3.9455
S2586,D004,40,Male,2,4,4.0,3.9455,0,3.7789
S2588,D001,41,Female,1,2,3.2941,3.5312,0,3.175
S2589,D005,41,Female,1,2,3.0941,3.3312,0,3.2632
S2589,D005,41,Female,2,3,3.3312,3.2632,0,3.3312
S2591,D005,41,Female,1,2,3.9647,3.9438,0,4.0
S2592,D003,39,Male,1,2,3.7176,3.7556,0,3.96
S2592,D003,39,Male,2,3,3.7556,3.96,0,3.7706
S2592,D003,39,Male,2,4,3.96,3.7706,0,3.868
S2592,D003,39,Male,3,5,3.7706,3.868,0,3.6522
S2592,D003,39,Male,3,6,3.868,3.6522,0,3.8095
S2592,D003,39,Male,4,7,3.6522,3.8095,0,3.58
S2593,D002,40,Male,1,2,3.7647,3.8375,0,3.125
S2593,D002,40,Male,2,3,3.8375,3.125,0,3.7824
S2593,D002,40,Male,2,4,3.125,3.7824,0,3.7
S2593,D002,40,Male,3,5,3.7824,3.7,0,3.6231
S2594,D001,40,Male,1,2,2.9647,2.8938,0,3.075
S2594,D001,40,Male,2,3,2.8938,3.075,0,2.8412
S2594,D001,40,Male,2,4,3.075,2.8412,0,2.7167
S2594,D001,40,Male,3,5,2.8412,2.7167,0,2.94
S2595,D003,40,Female,1,2,3.1118,3.5389,0,3.1667
S2595,D003,40,Female,2,3,3.5389,3.1667,0,3.1471
S2595,D003,40,Female,2,4,3.1667,3.1471,0,3.324
S2595,D003,40,Female,3,5,3.1471,3.324,0,3.4826
S2597,D003,41,Male,1,2,3.2059,2.6611,0,3.0467
S2597,D003,41,Male,2,3,2.6611,3.0467,0,3.4824
S2599,D005,40,Female,1,2,3.4706,3.6438,0,3.2895
S2599,D005,40,Female,2,3,3.6438,3.2895,0,3.0938
S2599,D005,40,Female,2,4,3.2895,3.0938,0,3.55
S2599,D005,40,Female,3,5,3.0938,3.55,0,4.0
S2600,D002,39,Female,1,2,3.4,3.0688,0,3.1625
S2600,D002,39,Female,2,3,3.0688,3.1625,0,3.4647
S2600,D002,39,Female,2,4,3.1625,3.4647,0,3.1167
S2600,D002,39,Female,3,5,3.4647,3.1167,0,3.2846
S2600,D002,39,Female,3,6,3.1167,3.2846,0,3.3222
S2600,D002,39,Female,4,7,3.2846,3.3222,0,3.42
S2602,D001,41,Female,1,2,3.7706,3.7688,0,4.0
S2602,D001,41,Female,2,3,3.7688,4.0,0,3.7706
S2603,D004,40,Female,1,2,3.4077,3.2118,0,3.32
S2603,D004,40,Female,2,3,3.2118,3.32,0,3.4091
S2603,D004,40,Female,2,4,3.32,3.4091,0,3.6105
S2603,D004,40,Female,3,5,3.4091,3.6105,0,3.7476
S2604,D004,40,Female,1,2,3.5,3.2235,0,3.4933
S2604,D004,40,Female,2,3,3.2235,3.4933,0,3.4818
S2604,D004,40,Female,2,4,3.4933,3.4818,0,3.5526
S2607,D001,40,Male,1,2,3.3235,3.7875,0,3.8375
S2607,D001,40,Male,2,3,3.7875,3.8375,0,3.3471
S2607,D001,40,Male,2,4,3.8375,3.3471,0,3.325
S2608,D005,41,Male,1,2,3.6882,3.225,0,3.6053
S2608,D005,41,Male,2,3,3.225,3.6053,0,3.7312
S2609,D003,41,Female,1,2,2.3882,2.7556,2,2.3667
S2609,D003,41,Female,2,3,2.7556,2.3667,4,2.5059
S2610,D001,41,Male,1,2,3.8471,3.775,0,3.5875
S2612,D001,41,Male,1,2,3.8353,4.0,0,3.9625
S2613,D005,39,Male,1,2,3.1647,3.4438,0,3.1684
S2613,D005,39,Male,2,3,3.4438,3.1684,0,3.2625
S2613,D005,39,Male,2,4,3.1684,3.2625,0,3.65
S2613,D005,39,Male,3,5,3.2625,3.65,0,3.0
S2613,D005,39,Male,3,6,3.65,3.0,0,3.3125
S2614,D002,40,Male,1,2,3.2824,3.1062,0,3.2125
S2614,D002,40,Male,2,3,3.1062,3.2125,0,3.4529
S2614,D002,40,Male,2,4,3.2125,3.4529,0,3.5083
S2616,D004,40,Female,1,2,2.2538,2.5765,0,2.9467
S2616,D004,40,Female,2,3,2.5765,2.9467,1,2.6364
S2616,D004,40,Female,2,4,2.9467,2.6364,2,2.5316
S2616,D004,40,Female,3,5,2.6364,2.5316,3,2.5429
S2617,D001,41,Male,1,2,2.9941,2.8812,0,3.1125
S2618,D001,41,Female,1,2,1.9059,2.95,3,2.375
S2619,D001,40,Male,1,2,3.8765,3.8312,0,3.825
S2619,D001,40,Male,2,3,3.8312,3.825,0,3.7941
S2619,D001,40,Male,2,4,3.825,3.7941,0,4.0
S2619,D001,40,Male,3,5,3.7941,4.0,0,3.896
S2621,D002,39,Female,1,2,3.5,3.5062,0,3.7125
S2621,D002,39,Female,2,3,3.5062,3.7125,0,3.3588
S2621,D002,39,Female,2,4,3.7125,3.3588,0,3.45
S2621,D002,39,Female,3,5,3.3588,3.45,0,3.8423
S2621,D002,39,Female,3,6,3.45,3.8423,0,3.8889
S2621,D002,39,Female,4,7,3.8423,3.8889,0,3.12
S2622,D001,41,Male,1,2,3.9647,4.0,0,4.0
S2622,D001,41,Male,2,3,4.0,4.0,0,3.9176
S2623,D001,41,Female,1,2,3.7882,3.5312,0,3.7125
S2623,D001,41,Female,2,3,3.5312,3.7125,0,3.7412
S2625,D003,41,Male,1,2,3.8294,3.9333,0,3.96
S2627,D001,39,Male,1,2,3.4059,3.2625,0,3.125
S2627,D001,39,Male,2,3,3.2625,3.125,0,3.3941
S2627,D001,39,Male,2,4,3.125,3.3941,0,3.225
S2627,D001,39,Male,3,5,3.3941,3.225,0,3.088
S2627,D001,39,Male,3,6,3.225,3.088,0,3.5
S2627,D001,39,Male,4,7,3.088,3.5,0,4.0
S2628,D004,41,Male,1,2,3.4077,2.8941,0,3.1533
S2628,D004,41,Male,2,3,2.8941,3.1533,0,3.7636
S2629,D003,41,Male,1,2,4.0,3.9833,0,4.0
S2629,D003,41,Male,2,3,3.9833,4.0,0,4.0
S2630,D002,41,Female,1,2,3.4941,2.9562,0,3.1625
S2630,D002,41,Female,2,3,2.9562,3.1625,0,2.7353
S2632,D002,40,Female,1,2,3.8765,3.5938,0,3.875
S2632,D002,40,Female,2,3,3.5938,3.875,0,3.5412
S2632,D002,40,Female,2,4,3.875,3.5412,0,3.8417
S2632,D002,40,Female,3,5,3.5412,3.8417,0,3.7808
S2633,D004,39,Male,1,2,1.8308,2.6471,0,1.9333
S2633,D004,39,Male,2,3,2.6471,1.9333,2,1.7182
S2633,D004,39,Male,2,4,1.9333,1.7182,5,2.3158
S2633,D004,39,Male,3,5,1.7182,2.3158,8,1.8714
S2633,D004,39,Male,3,6,2.3158,1.8714,12,2.1923
S2633,D004,39,Male,4,7,1.8714,2.1923,17,1.3
S2634,D001,40,Male,1,2,3.2471,3.2125,0,3.2
S2634,D001,40,Male,2,3,3.2125,3.2,0,3.4647
S2634,D001,40,Male,2,4,3.2,3.4647,0,3.3917
S2634,D001,40,Male,3,5,3.4647,3.3917,0,3.392
S2636,D003,39,Male,1,2,4.0,4.0,0,4.0
S2636,D003,39,Male,2,3,4.0,4.0,0,4.0
S2636,D003,39,Male,2,4,4.0,4.0,0,3.944
S2636,D003,39,Male,3,5,4.0,3.944,0,4.0
S2636,D003,39,Male,3,6,3.944,4.0,0,3.9714
S2638,D003,40,Male,1,2,2.6294,2.8278,0,2.52
S2638,D003,40,Male,2,3,2.8278,2.52,0,2.4059
S2638,D003,40,Male,2,4,2.52,2.4059,1,3.052
S2639,D001,40,Female,1,2,3.7882,3.8812,0,3.8375
S2639,D001,40,Female,2,3,3.8812,3.8375,0,3.7647
S2639,D001,40,Female,2,4,3.8375,3.7647,0,3.9167
S2640,D005,41,Female,1,2,3.6235,3.6688,0,3.7211
S2642,D001,40,Male,1,2,3.6765,3.6125,0,3.075
S2642,D001,40,Male,2,3,3.6125,3.075,0,3.2471
S2642,D001,40,Male,2,4,3.075,3.2471,0,3.3833
S2643,D002,39,Female,1,2,3.4706,3.7062,0,3.8
S2643,D002,39,Female,2,3,3.7062,3.8,0,3.7059
S2643,D002,39,Female,2,4,3.8,3.7059,0,3.6667
S2643,D002,39,Female,3,5,3.7059,3.6667,0,3.6462
S2643,D002,39,Female,3,6,3.6667,3.6462,0,3.9222
S2644,D004,41,Male,1,2,3.7154,3.7235,0,3.4
S2644,D004,41,Male,2,3,3.7235,3.4,0,3.8182
S2646,D005,41,Female,1,2,3.2412,3.3,0,3.5632
S2647,D001,39,Male,1,2,3.5059,3.6188,0,3.5
S2647,D001,39,Male,2,3,3.6188,3.5,0,3.3294
S2647,D001,39,Male,2,4,3.5,3.3294,0,3.5333
S2647,D001,39,Male,3,5,3.3294,3.5333,0,3.68
S2647,D001,39,Male,3,6,3.5333,3.68,0,3.7125
S2649,D003,41,Male,1,2,3.5529,3.0944,0,3.22
S2651,D004,41,Male,1,2,3.3077,3.3471,0,3.4733
S2651,D004,41,Male,2,3,3.3471,3.4733,0,3.1182
S2652,D005,40,Female,1,2,2.7118,2.7,0,3.0789
S2652,D005,40,Female,2,3,2.7,3.0789,0,3.1875
S2652,D005,40,Female,2,4,3.0789,3.1875,2,3.2286
S2652,D005,40,Female,3,5,3.1875,3.2286,4,2.3
S2653,D002,40,Female,1,2,3.5647,3.5438,0,3.5375
S2653,D002,40,Female,2,3,3.5438,3.5375,0,3.5294
S2653,D002,40,Female,2,4,3.5375,3.5294,0,3.45
S2655,D001,40,Female,1,2,2.5353,2.2188,0,3.0375
S2655,D001,40,Female,2,3,2.2188,3.0375,0,2.6706
S2655,D001,40,Female,2,4,3.0375,2.6706,0,2.5583
S2656,D001,39,Female,1,2,3.3059,3.6812,0,3.7875
S2656,D001,39,Female,2,3,3.6812,3.7875,0,3.1235
S2656,D001,39,Female,2,4,3.7875,3.1235,0,3.4
S2656,D001,39,Female,3,5,3.1235,3.4,0,3.46
S2656,D001,39,Female,3,6,3.4,3.46,0,3.5
S2656,D001,39,Female,4,7,3.46,3.5,0,2.94
S2657,D001,39,Male,1,2,2.7353,2.65,0,3.0375
S2657,D001,39,Male,2,3,2.65,3.0375,1,3.2588
S2657,D001,39,Male,2,4,3.0375,3.2588,2,2.4583
S2657,D001,39,Male,3,5,3.2588,2.4583,4,2.74
S2657,D001,39,Male,3,6,2.4583,2.74,6,2.825
S2657,D001,39,Male,4,7,2.74,2.825,8,3.28
S2658,D001,39,Male,1,2,3.6882,3.5125,0,3.625
S2658,D001,39,Male,2,3,3.5125,3.625,0,3.8471
S2658,D001,39,Male,2,4,3.625,3.8471,0,3.7833
S2658,D001,39,Male,3,5,3.8471,3.7833,0,3.556
S2658,D001,39,Male,3,6,3.7833,3.556,0,3.4375
S2659,D004,41,Male,1,2,4.0,3.6529,0,3.7
S2659,D004,41,Male,2,3,3.6529,3.7,0,3.7545
S2660,D005,41,Male,1,2,3.4471,3.475,0,3.2158
S2663,D001,41,Male,1,2,3.4471,3.4812,0,3.375
S2664,D002,39,Male,1,2,3.1941,3.0375,0,3.325
S2664,D002,39,Male,2,3,3.0375,3.325,0,2.7588
S2664,D002,39,Male,2,4,3.325,2.7588,0,2.8583
S2664,D002,39,Male,3,5,2.7588,2.8583,0,3.0846
S2664,D002,39,Male,3,6,2.8583,3.0846,0,3.5222
S2665,D001,40,Male,1,2,3.5,3.6688,0,3.575
S2665,D001,40,Male,2,3,3.6688,3.575,0,3.3118
S2665,D001,40,Male,2,4,3.575,3.3118,0,3.5083
S2666,D002,40,Male,1,2,3.6176,3.9562,0,3.7
S2666,D002,40,Male,2,3,3.9562,3.7,0,3.7706
S2666,D002,40,Male,2,4,3.7,3.7706,0,3.8917
S2666,D002,40,Male,3,5,3.7706,3.8917,0,3.8077
S2668,D001,41,Male,1,2,3.3118,2.975,0,3.3875
S2668,D001,41,Male,2,3,2.975,3.3875,0,2.8941
S2669,D003,40,Female,1,2,3.4588,3.7556,0,3.48
S2669,D003,40,Female,2,3,3.7556,3.48,0,3.0412
S2669,D003,40,Female,2,4,3.48,3.0412,0,3.768
S2669,D003,40,Female,3,5,3.0412,3.768,0,3.2043
S2670,D002,41,Male,1,2,3.4529,3.2562,0,3.5
S2670,D002,41,Male,2,3,3.2562,3.5,0,3.6647
S2671,D005,39,Female,1,2,3.7647,3.7188,0,3.6737
S2671,D005,39,Female,2,3,3.7188,3.6737,0,3.8312
S2671,D005,39,Female,2,4,3.6737,3.8312,0,3.7929
S2671,D005,39,Female,3,5,3.8312,3.7929,0,3.7
S2671,D005,39,Female,3,6,3.7929,3.7,0,3.9125
S2672,D003,39,Male,1,2,1.9294,2.6333,0,2.8067
S2672,D003,39,Male,2,3,2.6333,2.8067,1,2.2588
S2672,D003,39,Male,2,4,2.8067,2.2588,2,2.36
S2672,D003,39,Male,3,5,2.2588,2.36,3,2.4391
S2672,D003,39,Male,3,6,2.36,2.4391,6,2.2714
S2672,D003,39,Male,4,7,2.4391,2.2714,10,2.06
S2674,D001,41,Male,1,2,3.1588,3.5188,0,3.15
S2674,D001,41,Male,2,3,3.5188,3.15,0,3.1882
S2679,D002,40,Male,1,2,3.6529,3.7875,0,3.5125
S2679,D002,40,Male,2,3,3.7875,3.5125,0,3.7294
S2679,D002,40,Male,2,4,3.5125,3.7294,0,3.7333
S2680,D002,41,Female,1,2,2.7471,2.9812,0,2.7875
S2680,D002,41,Female,2,3,2.9812,2.7875,0,3.1824
S2681,D003,40,Male,1,2,2.2059,2.4778,4,3.18
S2681,D003,40,Male,2,3,2.4778,3.18,7,2.5824
S2681,D003,40,Male,2,4,3.18,2.5824,10,2.34
S2681,D003,40,Male,3,5,2.5824,2.34,13,2.4739
S2682,D005,40,Male,1,2,3.6,2.8375,0,3.0947
S2682,D005,40,Male,2,3,2.8375,3.0947,0,3.2625
S2682,D005,40,Male,2,4,3.0947,3.2625,0,3.4786
S2685,D002,41,Male,1,2,3.8824,3.8062,0,3.9625
S2686,D003,39,Female,1,2,3.8412,3.7778,0,3.68
S2686,D003,39,Female,2,3,3.7778,3.68,0,3.8412
S2686,D003,39,Female,2,4,3.68,3.8412,0,3.944
S2686,D003,39,Female,3,5,3.8412,3.944,0,3.7435
S2686,D003,39,Female,3,6,3.944,3.7435,0,3.9714
S2686,D003,39,Female,4,7,3.7435,3.9714,0,3.72
S2687,D002,41,Female,1,2,3.3471,2.7625,0,3.0375
S2688,D002,41,Male,1,2,2.8118,2.9812,0,2.675
S2688,D002,41,Male,2,3,2.9812,2.675,0,2.4824
S2689,D005,41,Male,1,2,2.9471,3.0562,0,3.5579
S2690,D002,39,Female,1,2,4.0,3.9625,0,3.9625
S2690,D002,39,Female,2,3,3.9625,3.9625,0,4.0
S2690,D002,39,Female,2,4,3.9625,4.0,0,3.75
S2690,D002,39,Female,3,5,4.0,3.75,0,3.8923
S2690,D002,39,Female,3,6,3.75,3.8923,0,3.8889
S2691,D005,41,Male,1,2,3.8765,3.425,0,3.7368
S2693,D002,39,Male,1,2,3.3412,3.6375,0,3.75
S2693,D002,39,Male,2,3,3.6375,3.75,0,3.8824
S2693,D002,39,Male,2,4,3.75,3.8824,0,3.3667
S2693,D002,39,Male,3,5,3.8824,3.3667,0,3.7962
S2693,D002,39,Male,3,6,3.3667,3.7962,0,3.1556
S2693,D002,39,Male,4,7,3.7962,3.1556,0,2.78
S2694,D005,40,Female,1,2,3.5882,3.5,0,3.4211
S2694,D005,40,Female,2,3,3.5,3.4211,0,3.4688
S2694,D005,40,Female,2,4,3.4211,3.4688,0,3.3071
S2695,D004,40,Male,1,2,2.5462,3.1882,0,3.02
S2695,D004,40,Male,2,3,3.1882,3.02,0,3.1
S2695,D004,40,Male,2,4,3.02,3.1,0,3.0789
S2696,D002,39,Male,1,2,4.0,3.925,0,4.0
S2696,D002,39,Male,2,3,3.925,4.0,0,3.7706
S2696,D002,39,Male,2,4,4.0,3.7706,0,4.0
S2696,D002,39,Male,3,5,3.7706,4.0,0,3.9231
S2696,D002,39,Male,3,6,4.0,3.9231,0,4.0
S2696,D002,39,Male,4,7,3.9231,4.0,0,3.82
S2698,D004,41,Male,1,2,3.5462,3.2059,0,2.7933
S2700,D005,40,Female,1,2,3.5529,3.925,0,3.7632
S2700,D005,40,Female,2,3,3.925,3.7632,0,3.7812
S2700,D005,40,Female,2,4,3.7632,3.7812,0,3.9571
S2700,D005,40,Female,3,5,3.7812,3.9571,0,4.0
S2701,D001,40,Male,1,2,3.6412,3.85,0,3.6375
S2701,D001,40,Male,2,3,3.85,3.6375,0,4.0
S2701,D001,40,Male,2,4,3.6375,4.0,0,3.8333
S2702,D005,39,Female,1,2,2.9118,2.725,0,2.6158
S2702,D005,39,Female,2,3,2.725,2.6158,1,2.325
S2702,D005,39,Female,2,4,2.6158,2.325,2,2.2857
S2702,D005,39,Female,3,5,2.325,2.2857,3,3.3
S2702,D005,39,Female,3,6,2.2857,3.3,4,2.7167
S2702,D005,39,Female,4,7,3.3,2.7167,5,2.7867
S2703,D002,39,Male,1,2,3.9647,4.0,0,4.0
S2703,D002,39,Male,2,3,4.0,4.0,0,3.9647
S2703,D002,39,Male,2,4,4.0,3.9647,0,3.975
S2703,D002,39,Male,3,5,3.9647,3.975,0,3.8923
S2703,D002,39,Male,3,6,3.975,3.8923,0,3.9667
S2703,D002,39,Male,4,7,3.8923,3.9667,0,4.0
S2704,D004,41,Male,1,2,3.3385,3.3765,0,3.6867
S2705,D002,40,Male,1,2,3.4882,3.4062,0,3.3375
S2705,D002,40,Male,2,3,3.4062,3.3375,0,3.5824
S2705,D002,40,Male,2,4,3.3375,3.5824,0,3.4167
S2705,D002,40,Male,3,5,3.5824,3.4167,0,3.4
S2707,D003,39,Female,1,2,3.5,2.8556,0,3.02
S2707,D003,39,Female,2,3,2.8556,3.02,0,3.3941
S2707,D003,39,Female,2,4,3.02,3.3941,0,3.204
S2707,D003,39,Female,3,5,3.3941,3.204,0,3.2739
S2707,D003,39,Female,3,6,3.204,3.2739,0,2.9381
S2707,D003,39,Female,4,7,3.2739,2.9381,0,3.28
S2708,D005,39,Male,1,2,3.6,3.5938,0,3.7947
S2708,D005,39,Male,2,3,3.5938,3.7947,0,3.85
S2708,D005,39,Male,2,4,3.7947,3.85,0,3.4786
S2708,D005,39,Male,3,5,3.85,3.4786,0,4.0
S2708,D005,39,Male,3,6,3.4786,4.0,0,3.4542
S2710,D005,41,Male,1,2,3.9471,4.0,0,3.7947
S2711,D004,41,Male,1,2,2.8692,3.1882,0,3.1667
S2711,D004,41,Male,2,3,3.1882,3.1667,0,2.8182
S2712,D004,40,Male,1,2,3.5846,3.4588,0,3.6667
S2712,D004,40,Male,2,3,3.4588,3.6667,0,3.0455
S2712,D004,40,Male,2,4,3.6667,3.0455,0,3.6368
S2713,D001,39,Male,1,2,3.7824,3.5125,0,3.675
S2713,D001,39,Male,2,3,3.5125,3.675,0,3.6294
S2713,D001,39,Male,2,4,3.675,3.6294,0,3.8333
S2713,D001,39,Male,3,5,3.6294,3.8333,0,3.572
S2713,D001,39,Male,3,6,3.8333,3.572,0,3.4125
S2713,D001,39,Male,4,7,3.572,3.4125,0,3.82
S2714,D001,40,Male,1,2,3.9647,3.9812,0,4.0
S2714,D001,40,Male,2,3,3.9812,4.0,0,4.0
S2714,D001,40,Male,2,4,4.0,4.0,0,4.0
S2714,D001,40,Male,3,5,4.0,4.0,0,4.0
S2716,D004,41,Male,1,2,4.0,3.8765,0,4.0
S2716,D004,41,Male,2,3,3.8765,4.0,0,4.0
S2717,D005,39,Female,1,2,3.0353,3.525,0,3.3
S2717,D005,39,Female,2,3,3.525,3.3,0,3.4688
S2717,D005,39,Female,2,4,3.3,3.4688,0,3.3429
S2717,D005,39,Female,3,5,3.4688,3.3429,0,3.3
S2717,D005,39,Female,3,6,3.3429,3.3,0,3.5417
S2718,D001,39,Female,1,2,3.0588,3.1687,0,2.7875
S2718,D001,39,Female,2,3,3.1687,2.7875,1,3.2941
S2718,D001,39,Female,2,4,2.7875,3.2941,2,3.425
S2718,D001,39,Female,3,5,3.2941,3.425,3,3.62
S2718,D001,39,Female,3,6,3.425,3.62,4,3.1375
S2719,D002,40,Female,1,2,3.9647,3.7,0,3.9625
S2719,D002,40,Female,2,3,3.7,3.9625,0,4.0
S2719,D002,40,Female,2,4,3.9625,4.0,0,3.975
S2719,D002,40,Female,3,5,4.0,3.975,0,3.9115
S2721,D001,39,Male,1,2,4.0,3.9438,0,3.9125
S2721,D001,39,Male,2,3,3.9438,3.9125,0,3.8765
S2721,D001,39,Male,2,4,3.9125,3.8765,0,4.0
S2721,D001,39,Male,3,5,3.8765,4.0,0,4.0
S2721,D001,39,Male,3,6,4.0,4.0,0,4.0
S2721,D001,39,Male,4,7,4.0,4.0,0,4.0
S2723,D005,41,Male,1,2,3.9471,3.625,0,3.5737
S2723,D005,41,Male,2,3,3.625,3.5737,0,3.925
S2724,D005,41,Female,1,2,3.1941,3.1562,0,2.5105
S2724,D005,41,Female,2,3,3.1562,2.5105,0,2.9125
S2725,D003,41,Male,1,2,3.1882,3.3167,0,3.22
S2725,D003,41,Male,2,3,3.3167,3.22,0,3.4941
S2726,D002,41,Male,1,2,3.1412,2.925,0,2.7125
S2726,D002,41,Male,2,3,2.925,2.7125,0,3.0059
S2728,D005,41,Female,1,2,3.9294,3.7062,0,3.2
S2728,D005,41,Female,2,3,3.7062,3.2,0,3.525
S2732,D001,41,Male,1,2,3.6588,3.7562,0,3.4875
S2733,D002,41,Male,1,2,3.2529,3.525,0,3.525
S2735,D005,41,Male,1,2,3.5,3.3312,0,3.8105
S2735,D005,41,Male,2,3,3.3312,3.8105,0,3.6062
S2736,D004,40,Male,1,2,2.7385,3.3,0,2.7333
S2736,D004,40,Male,2,3,3.3,2.7333,0,2.9545
S2736,D004,40,Male,2,4,2.7333,2.9545,0,3.2105
S2736,D004,40,Male,3,5,2.9545,3.2105,0,2.581
S2738,D001,41,Male,1,2,2.7176,3.1938,0,2.8375
S2738,D001,41,Male,2,3,3.1938,2.8375,0,2.8294
S2739,D001,40,Female,1,2,3.8941,3.6938,0,3.8375
S2739,D001,40,Female,2,3,3.6938,3.8375,0,3.9294
S2739,D001,40,Female,2,4,3.8375,3.9294,0,3.8333
S2741,D005,40,Male,1,2,3.8059,3.9438,0,3.9526
S2741,D005,40,Male,2,3,3.9438,3.9526,0,3.925
S2741,D005,40,Male,2,4,3.9526,3.925,0,4.0
S2741,D005,40,Male,3,5,3.925,4.0,0,4.0
S2742,D002,41,Male,1,2,3.6706,3.8562,0,3.575
S2744,D005,39,Female,1,2,3.5471,3.6938,0,3.4895
S2744,D005,39,Female,2,3,3.6938,3.4895,0,3.1375
S2744,D005,39,Female,2,4,3.4895,3.1375,0,3.2429
S2744,D005,39,Female,3,5,3.1375,3.2429,0,3.7
S2744,D005,39,Female,3,6,3.2429,3.7,0,3.3167
S2744,D005,39,Female,4,7,3.7,3.3167,0,3.7133
S2745,D001,40,Male,1,2,3.7588,3.1688,0,3.55
S2745,D001,40,Male,2,3,3.1688,3.55,0,3.5824
S2745,D001,40,Male,2,4,3.55,3.5824,0,3.775
S2745,D001,40,Male,3,5,3.5824,3.775,0,3.68
S2747,D001,40,Male,1,2,3.2941,2.8812,0,3.0875
S2747,D001,40,Male,2,3,2.8812,3.0875,0,3.4824
S2747,D001,40,Male,2,4,3.0875,3.4824,0,2.75
S2748,D004,41,Male,1,2,3.5385,3.8824,0,3.76
S2750,D001,41,Male,1,2,3.2412,3.2062,0,3.375
S2750,D001,41,Male,2,3,3.2062,3.375,0,3.5588
S2751,D005,41,Female,1,2,3.0118,2.7562,0,2.6737
S2752,D001,41,Male,1,2,3.8588,3.8188,0,3.75
S2752,D001,41,Male,2,3,3.8188,3.75,0,4.0
S2754,D001,40,Male,1,2,3.0647,3.125,0,3.4125
S2754,D001,40,Male,2,3,3.125,3.4125,0,3.2941
S2754,D001,40,Male,2,4,3.4125,3.2941,0,3.3917
S2755,D005,40,Male,1,2,2.8294,2.8062,2,2.5474
S2755,D005,40,Male,2,3,2.8062,2.5474,4,2.8
S2755,D005,40,Male,2,4,2.5474,2.8,6,2.6857
S2757,D001,39,Male,1,2,2.7588,3.2062,0,3.075
S2757,D001,39,Male,2,3,3.2062,3.075,0,2.9471
S2757,D001,39,Male,2,4,3.075,2.9471,0,2.825
S2757,D001,39,Male,3,5,2.9471,2.825,0,2.908
S2757,D001,39,Male,3,6,2.825,2.908,0,2.9625
S2758,D004,41,Male,1,2,3.2923,3.3118,0,3.3667
S2759,D004,41,Female,1,2,2.9154,2.6294,0,2.82
S2759,D004,41,Female,2,3,2.6294,2.82,0,2.4
S2762,D004,40,Female,1,2,3.6538,3.7529,0,3.08
S2762,D004,40,Female,2,3,3.7529,3.08,0,3.9455
S2762,D004,40,Female,2,4,3.08,3.9455,0,3.5842
S2762,D004,40,Female,3,5,3.9455,3.5842,0,3.4952
S2764,D003,41,Female,1,2,3.4471,2.7667,0,2.82
S2764,D003,41,Female,2,3,2.7667,2.82,0,3.4176
S2765,D001,41,Male,1,2,2.7118,2.725,2,2.5125
S2766,D001,41,Male,1,2,3.1176,3.4,0,3.4625
S2766,D001,41,Male,2,3,3.4,3.4625,0,3.3412
S2767,D002,39,Male,1,2,2.9529,2.8812,0,3.125
S2767,D002,39,Male,2,3,2.8812,3.125,0,2.8882
S2767,D002,39,Male,2,4,3.125,2.8882,0,2.8917
S2767,D002,39,Male,3,5,2.8882,2.8917,0,2.9538
S2767,D002,39,Male,3,6,2.8917,2.9538,0,3.1667
S2770,D003,39,Female,1,2,3.0529,3.3056,0,3.1
S2770,D003,39,Female,2,3,3.3056,3.1,0,2.6471
S2770,D003,39,Female,2,4,3.1,2.6471,0,3.356
S2770,D003,39,Female,3,5,2.6471,3.356,0,3.0391
S2770,D003,39,Female,3,6,3.356,3.0391,0,3.0238
S2771,D005,40,Male,1,2,3.8647,3.7438,0,3.7947
S2771,D005,40,Male,2,3,3.7438,3.7947,0,3.5312
S2771,D005,40,Male,2,4,3.7947,3.5312,0,3.7929
S2772,D002,40,Male,1,2,2.8824,2.825,0,3.2125
S2772,D002,40,Male,2,3,2.825,3.2125,0,2.7706
S2772,D002,40,Male,2,4,3.2125,2.7706,0,3.3917
S2773,D002,41,Male,1,2,3.1235,3.125,0,2.9125
S2775,D002,41,Male,1,2,2.3647,2.0812,0,2.4625
S2776,D002,39,Female,1,2,3.3471,3.0625,0,3.175
S2776,D002,39,Female,2,3,3.0625,3.175,0,3.1412
S2776,D002,39,Female,2,4,3.175,3.1412,0,3.3167
S2776,D002,39,Female,3,5,3.1412,3.3167,0,3.3269
S2776,D002,39,Female,3,6,3.3167,3.3269,0,3.3111
S2777,D001,40,Female,1,2,3.1235,3.1375,0,3.1875
S2777,D001,40,Female,2,3,3.1375,3.1875,0,3.2824
S2777,D001,40,Female,2,4,3.1875,3.2824,0,3.45
S2777,D001,40,Female,3,5,3.2824,3.45,0,3.22
S2779,D002,41,Male,1,2,3.5176,3.0938,0,3.8
S2780,D001,41,Male,1,2,2.6882,3.4,0,3.3375
S2781,D002,41,Female,1,2,1.3412,2.025,8,2.3375
S2781,D002,41,Female,2,3,2.025,2.3375,14,2.0529
S2782,D002,41,Female,1,2,3.9176,3.8125,0,3.875
S2782,D002,41,Female,2,3,3.8125,3.875,0,3.9176
S2783,D005,40,Male,1,2,3.8294,3.4625,0,3.5158
S2783,D005,40,Male,2,3,3.4625,3.5158,0,2.9625
