Result_ID,Student_ID,Course_Code,Academic_Year,Semester,Attempt,Marks,Grade,Grade_Point,Result_Status
R073531,S2045,CS32143,3,6,1,48,C,2.0,Pass
R073532,S2045,LC3673,3,6,1,43,C-,1.7,Pass
R073533,S2046,CS11012,1,1,1,71,A-,3.7,Pass
R073534,S2046,CS11021,1,1,1,78,A,4.0,Pass
R073535,S2046,CS11032,1,1,1,70,A-,3.7,Pass
R073536,S2046,COE11013,1,1,1,68,B+,3.3,Pass
R073537,S2046,CS11042,1,1,1,48,C,2.0,Pass
R073538,S2046,SE11012,1,1,1,68,B+,3.3,Pass
R073539,S2046,CM11033,1,1,1,74,A-,3.7,Pass
R073540,S2046,CM11102,1,1,1,87,A+,4.0,Pass
R073541,S2046,DL1132,1,1,1,59,B-,2.7,Pass
R073542,S2046,LS1052,1,1,1,76,A,4.0,Pass
R073543,S2046,CS12012,1,2,1,60,B,3.0,Pass
R073544,S2046,CS12023,1,2,1,77,A,4.0,Pass
R073545,S2046,CS12033,1,2,1,58,B-,2.7,Pass
R073546,S2046,CS12041,1,2,1,68,B+,3.3,Pass
R073547,S2046,CM12052,1,2,1,60,B,3.0,Pass
R073548,S2046,COE12241,1,2,1,67,B+,3.3,Pass
R073549,S2046,COE12992,1,2,1,67,B+,3.3,Pass
R073550,S2046,DL2142,1,2,1,64,B,3.0,Pass
R073551,S2046,CS21012,2,3,1,58,B-,2.7,Pass
R073552,S2046,CS21022,2,3,1,66,B+,3.3,Pass
R073553,S2046,CS21032,2,3,1,71,A-,3.7,Pass
R073554,S2046,SE21012,2,3,1,63,B,3.0,Pass
R073555,S2046,CM21032,2,3,1,57,B-,2.7,Pass
R073556,S2046,CM21102,2,3,1,59,B-,2.7,Pass
R073557,S2046,MF2112,2,3,1,74,A-,3.7,Pass
R073558,S2046,DL3152,2,3,1,63,B,3.0,Pass
R073559,S2046,COE12012,1,2,1,82,A,4.0,Pass
R073560,S2046,COE12022,1,2,1,64,B,3.0,Pass
R073561,S2046,COE21013,2,3,1,65,B+,3.3,Pass
R073562,S2047,CS11012,1,1,1,58,B-,2.7,Pass
R073563,S2047,CS11021,1,1,1,73,A-,3.7,Pass
R073564,S2047,CS11032,1,1,1,59,B-,2.7,Pass
R073565,S2047,COE11013,1,1,1,49,C,2.0,Pass
R073566,S2047,CS11042,1,1,1,57,B-,2.7,Pass
R073567,S2047,SE11012,1,1,1,83,A,4.0,Pass
R073568,S2047,CM11033,1,1,1,78,A,4.0,Pass
R073569,S2047,CM11102,1,1,1,84,A,4.0,Pass
R073570,S2047,DL1132,1,1,1,45,C,2.0,Pass
R073571,S2047,LS1052,1,1,1,86,A+,4.0,Pass
R073572,S2048,CS11012,1,1,1,47,C,2.0,Pass
R073573,S2048,CS11021,1,1,1,59,B-,2.7,Pass
R073574,S2048,CS11042,1,1,1,98,A+,4.0,Pass
R073575,S2048,DS11011,1,1,1,71,A-,3.7,Pass
R073576,S2048,DS11023,1,1,1,67,B+,3.3,Pass
R073577,S2048,DS11032,1,1,1,73,A-,3.7,Pass
R073578,S2048,MF1122,1,1,1,75,A,4.0,Pass
R073579,S2048,LC1133,1,1,1,61,B,3.0,Pass
R073580,S2048,DS12013,1,2,1,61,B,3.0,Pass
R073581,S2048,DS12022,1,2,1,55,B-,2.7,Pass
R073582,S2048,DS12033,1,2,1,64,B,3.0,Pass
R073583,S2048,CS12052,1,2,1,74,A-,3.7,Pass
R073584,S2048,DS12042,1,2,1,74,A-,3.7,Pass
R073585,S2048,MF1212,1,2,1,56,B-,2.7,Pass
R073586,S2048,LC1243,1,2,1,60,B,3.0,Pass
R073587,S2048,DS21012,2,3,1,49,C,2.0,Pass
R073588,S2048,DS21022,2,3,1,73,A-,3.7,Pass
R073589,S2048,DS21033,2,3,1,67,B+,3.3,Pass
R073590,S2048,CS21063,2,3,1,59,B-,2.7,Pass
R073591,S2048,DS21042,2,3,1,57,B-,2.7,Pass
R073592,S2048,MF2123,2,3,1,51,C+,2.3,Pass
R073593,S2048,LC2353,2,3,1,59,B-,2.7,Pass
R073594,S2049,CS11012,1,1,1,94,A+,4.0,Pass
R073595,S2049,CS11021,1,1,1,75,A,4.0,Pass
R073596,S2049,CS11032,1,1,1,91,A+,4.0,Pass
R073597,S2049,COE11013,1,1,1,85,A+,4.0,Pass
R073598,S2049,CS11042,1,1,1,78,A,4.0,Pass
R073599,S2049,SE11012,1,1,1,81,A,4.0,Pass
R073600,S2049,CM11033,1,1,1,90,A+,4.0,Pass
R073601,S2049,CM11102,1,1,1,87,A+,4.0,Pass
R073602,S2049,DL1132,1,1,1,83,A,4.0,Pass
R073603,S2049,LS1052,1,1,1,84,A,4.0,Pass
R073604,S2049,CS12012,1,2,1,77,A,4.0,Pass
R073605,S2049,CS12023,1,2,1,67,B+,3.3,Pass
R073606,S2049,CS12033,1,2,1,73,A-,3.7,Pass
R073607,S2049,CS12041,1,2,1,91,A+,4.0,Pass
R073608,S2049,SE12012,1,2,1,65,B+,3.3,Pass
R073609,S2049,CM12052,1,2,1,81,A,4.0,Pass
R073610,S2049,COE12241,1,2,1,83,A,4.0,Pass
R073611,S2049,COE12992,1,2,1,89,A+,4.0,Pass
R073612,S2049,DL2142,1,2,1,63,B,3.0,Pass
R073613,S2049,CS21012,2,3,1,56,B-,2.7,Pass
R073614,S2049,CS21022,2,3,1,75,A,4.0,Pass
R073615,S2049,CS21032,2,3,1,87,A+,4.0,Pass
R073616,S2049,CS21042,2,3,1,96,A+,4.0,Pass
R073617,S2049,CS21052,2,3,1,74,A-,3.7,Pass
R073618,S2049,SE21012,2,3,1,72,A-,3.7,Pass
R073619,S2049,CM21032,2,3,1,84,A,4.0,Pass
R073620,S2049,CM21102,2,3,1,98,A+,4.0,Pass
R073621,S2049,MF2112,2,3,1,82,A,4.0,Pass
R073622,S2049,DL3152,2,3,1,83,A,4.0,Pass
R073623,S2049,CS22012,2,4,1,98,A+,4.0,Pass
R073624,S2049,CS22023,2,4,1,91,A+,4.0,Pass
R073625,S2049,CS22993,2,4,1,83,A,4.0,Pass
R073626,S2049,SE22013,2,4,1,69,B+,3.3,Pass
R073627,S2049,SE22022,2,4,1,82,A,4.0,Pass
R073628,S2049,COE22032,2,4,1,89,A+,4.0,Pass
R073629,S2049,CM22112,2,4,1,70,A-,3.7,Pass
R073630,S2049,DL4162,2,4,1,87,A+,4.0,Pass
R073631,S2050,CS11012,1,1,1,87,A+,4.0,Pass
R073632,S2050,CS11021,1,1,1,86,A+,4.0,Pass
R073633,S2050,CS11042,1,1,1,79,A,4.0,Pass
R073634,S2050,DS11011,1,1,1,73,A-,3.7,Pass
R073635,S2050,DS11023,1,1,1,74,A-,3.7,Pass
R073636,S2050,DS11032,1,1,1,61,B,3.0,Pass
R073637,S2050,MF1122,1,1,1,70,A-,3.7,Pass
R073638,S2050,LC1133,1,1,1,69,B+,3.3,Pass
R073639,S2051,CS11012,1,1,1,98,A+,4.0,Pass
R073640,S2051,CS11021,1,1,1,81,A,4.0,Pass
R073641,S2051,CS11032,1,1,1,95,A+,4.0,Pass
R073642,S2051,COE11013,1,1,1,89,A+,4.0,Pass
R073643,S2051,CS11042,1,1,1,66,B+,3.3,Pass
R073644,S2051,SE11012,1,1,1,75,A,4.0,Pass
R073645,S2051,CM11033,1,1,1,97,A+,4.0,Pass
R073646,S2051,CM11102,1,1,1,72,A-,3.7,Pass
R073647,S2051,DL1132,1,1,1,98,A+,4.0,Pass
R073648,S2051,LS1052,1,1,1,96,A+,4.0,Pass
R073649,S2051,CS12012,1,2,1,97,A+,4.0,Pass
R073650,S2051,CS12023,1,2,1,72,A-,3.7,Pass
R073651,S2051,CS12033,1,2,1,98,A+,4.0,Pass
R073652,S2051,CS12041,1,2,1,98,A+,4.0,Pass
R073653,S2051,SE12012,1,2,1,98,A+,4.0,Pass
R073654,S2051,CM12052,1,2,1,98,A+,4.0,Pass
R073655,S2051,COE12241,1,2,1,98,A+,4.0,Pass
R073656,S2051,COE12992,1,2,1,81,A,4.0,Pass
R073657,S2051,DL2142,1,2,1,83,A,4.0,Pass
R073658,S2051,CS21012,2,3,1,79,A,4.0,Pass
R073659,S2051,CS21022,2,3,1,98,A+,4.0,Pass
R073660,S2051,CS21032,2,3,1,86,A+,4.0,Pass
R073661,S2051,CS21042,2,3,1,74,A-,3.7,Pass
R073662,S2051,CS21052,2,3,1,90,A+,4.0,Pass
R073663,S2051,SE21012,2,3,1,67,B+,3.3,Pass
R073664,S2051,CM21032,2,3,1,90,A+,4.0,Pass
R073665,S2051,CM21102,2,3,1,90,A+,4.0,Pass
R073666,S2051,MF2112,2,3,1,80,A,4.0,Pass
R073667,S2051,DL3152,2,3,1,96,A+,4.0,Pass
R073668,S2051,CS22012,2,4,1,69,B+,3.3,Pass
R073669,S2051,CS22023,2,4,1,90,A+,4.0,Pass
R073670,S2051,CS22993,2,4,1,91,A+,4.0,Pass
R073671,S2051,SE22013,2,4,1,89,A+,4.0,Pass
R073672,S2051,SE22022,2,4,1,98,A+,4.0,Pass
R073673,S2051,COE22032,2,4,1,82,A,4.0,Pass
R073674,S2051,CM22112,2,4,1,88,A+,4.0,Pass
R073675,S2051,DL4162,2,4,1,86,A+,4.0,Pass
R073676,S2051,CS31082,3,5,1,85,A+,4.0,Pass
R073677,S2051,CS31092,3,5,1,72,A-,3.7,Pass
R073678,S2051,CS31102,3,5,1,98,A+,4.0,Pass
R073679,S2051,CS31112,3,5,1,80,A,4.0,Pass
R073680,S2051,CS31122,3,5,1,81,A,4.0,Pass
R073681,S2051,CS31132,3,5,1,64,B,3.0,Pass
R073682,S2051,CS31022,3,5,1,90,A+,4.0,Pass
R073683,S2051,CS31032,3,5,1,91,A+,4.0,Pass
R073684,S2051,CS31042,3,5,1,98,A+,4.0,Pass
R073685,S2051,CS31062,3,5,1,85,A+,4.0,Pass
R073686,S2051,CS31012,3,5,1,88,A+,4.0,Pass
R073687,S2051,COE31052,3,5,1,98,A+,4.0,Pass
R073688,S2051,CS31072,3,5,1,98,A+,4.0,Pass
R073689,S2051,CS32012,3,6,1,93,A+,4.0,Pass
R073690,S2051,CS32022,3,6,1,85,A+,4.0,Pass
R073691,S2051,CS32032,3,6,1,98,A+,4.0,Pass
R073692,S2051,CS32042,3,6,1,98,A+,4.0,Pass
R073693,S2051,CS32082,3,6,1,70,A-,3.7,Pass
R073694,S2051,CS32092,3,6,1,93,A+,4.0,Pass
R073695,S2051,CS32992,3,6,1,98,A+,4.0,Pass
R073696,S2051,CM32013,3,6,1,97,A+,4.0,Pass
R073697,S2051,CM32051,3,6,1,86,A+,4.0,Pass
R073698,S2051,CS32062,3,6,1,84,A,4.0,Pass
R073699,S2051,CS32102,3,6,1,98,A+,4.0,Pass
R073700,S2051,CS32112,3,6,1,92,A+,4.0,Pass
R073701,S2051,IT32262,3,6,1,87,A+,4.0,Pass
R073702,S2052,ITIC1113,1,1,1,76,A,4.0,Pass
R073703,S2052,ITIC1123,1,1,1,60,B,3.0,Pass
R073704,S2052,ITIC1132,1,1,1,71,A-,3.7,Pass
R073705,S2052,ITIC1112,1,1,1,52,C+,2.3,Pass
R073706,S2052,ITIC1143,1,1,1,67,B+,3.3,Pass
R073707,S2052,ITIC1152,1,1,1,64,B,3.0,Pass
R073708,S2052,ITIC1172,1,1,1,69,B+,3.3,Pass
R073709,S2052,DL1112,1,1,1,61,B,3.0,Pass
R073710,S2052,ITIC1213,1,2,1,75,A,4.0,Pass
R073711,S2052,ITIC1223,1,2,1,62,B,3.0,Pass
R073712,S2052,ITIC1233,1,2,1,79,A,4.0,Pass
R073713,S2052,ITIC1243,1,2,1,87,A+,4.0,Pass
R073714,S2052,ITIC1212,1,2,1,58,B-,2.7,Pass
R073715,S2052,ITIC1282,1,2,1,76,A,4.0,Pass
R073716,S2052,ITIC1272,1,2,1,63,B,3.0,Pass
R073717,S2052,LC1211,1,2,1,76,A,4.0,Pass
R073718,S2052,DL1211,1,2,1,54,C+,2.3,Pass
R073719,S2052,ITIC2113,2,3,1,83,A,4.0,Pass
R073720,S2052,ITIC2123,2,3,1,65,B+,3.3,Pass
R073721,S2052,ITIC2133,2,3,1,67,B+,3.3,Pass
R073722,S2052,ITIC2143,2,3,1,67,B+,3.3,Pass
R073723,S2052,ITIC2153,2,3,1,57,B-,2.7,Pass
R073724,S2052,ITIC2112,2,3,1,78,A,4.0,Pass
R073725,S2052,ITIC2162,2,3,1,63,B,3.0,Pass
R073726,S2052,LC2111,2,3,1,71,A-,3.7,Pass
R073727,S2052,DL2111,2,3,1,63,B,3.0,Pass
R073728,S2052,ITIC2212,2,4,1,67,B+,3.3,Pass
R073729,S2052,ITIC2223,2,4,1,81,A,4.0,Pass
R073730,S2052,ITIC2232,2,4,1,53,C+,2.3,Pass
R073731,S2052,ITIC2243,2,4,1,44,C-,1.7,Pass
R073732,S2052,ITIC2252,2,4,1,62,B,3.0,Pass
R073733,S2052,ITIC2262,2,4,1,68,B+,3.3,Pass
R073734,S2052,ITIC2272,2,4,1,67,B+,3.3,Pass
R073735,S2052,ITIC2282,2,4,1,57,B-,2.7,Pass
R073736,S2052,TETE2211,2,4,1,84,A,4.0,Pass
R073737,S2052,TETE2221,2,4,1,79,A,4.0,Pass
R073738,S2052,LC2211,2,4,1,36,D+,1.3,Pass
R073739,S2052,DL2211,2,4,1,58,B-,2.7,Pass
R073740,S2052,ITIC3112,3,5,1,74,A-,3.7,Pass
R073741,S2052,ITIC3123,3,5,1,73,A-,3.7,Pass
R073742,S2052,ITIC3132,3,5,1,61,B,3.0,Pass
R073743,S2052,ITIC3142,3,5,1,84,A,4.0,Pass
R073744,S2052,ITIC3152,3,5,1,59,B-,2.7,Pass
R073745,S2052,ITIC3163,3,5,1,69,B+,3.3,Pass
R073746,S2052,TETE3112,3,5,1,65,B+,3.3,Pass
R073747,S2052,TETE3122,3,5,1,68,B+,3.3,Pass
R073748,S2052,LC3111,3,5,1,59,B-,2.7,Pass
R073749,S2052,DL3111,3,5,1,71,A-,3.7,Pass
R073750,S2053,CS11012,1,1,1,85,A+,4.0,Pass
R073751,S2053,CS11021,1,1,1,76,A,4.0,Pass
R073752,S2053,CS11032,1,1,1,82,A,4.0,Pass
R073753,S2053,COE11013,1,1,1,60,B,3.0,Pass
R073754,S2053,CS11042,1,1,1,79,A,4.0,Pass
R073755,S2053,SE11012,1,1,1,71,A-,3.7,Pass
R073756,S2053,CM11033,1,1,1,83,A,4.0,Pass
R073757,S2053,CM11102,1,1,1,79,A,4.0,Pass
R073758,S2053,DL1132,1,1,1,75,A,4.0,Pass
R073759,S2053,LS1052,1,1,1,77,A,4.0,Pass
R073760,S2053,CS12012,1,2,1,85,A+,4.0,Pass
R073761,S2053,CS12023,1,2,1,51,C+,2.3,Pass
R073762,S2053,CS12033,1,2,1,65,B+,3.3,Pass
R073763,S2053,CS12041,1,2,1,73,A-,3.7,Pass
R073764,S2053,SE12012,1,2,1,60,B,3.0,Pass
R073765,S2053,CM12052,1,2,1,71,A-,3.7,Pass
R073766,S2053,COE12241,1,2,1,75,A,4.0,Pass
R073767,S2053,COE12992,1,2,1,91,A+,4.0,Pass
R073768,S2053,DL2142,1,2,1,77,A,4.0,Pass
R073769,S2054,CS11012,1,1,1,79,A,4.0,Pass
R073770,S2054,CS11021,1,1,1,68,B+,3.3,Pass
R073771,S2054,CS11032,1,1,1,59,B-,2.7,Pass
R073772,S2054,COE11013,1,1,1,69,B+,3.3,Pass
R073773,S2054,CS11042,1,1,1,79,A,4.0,Pass
R073774,S2054,SE11012,1,1,1,55,B-,2.7,Pass
R073775,S2054,CM11033,1,1,1,76,A,4.0,Pass
R073776,S2054,CM11102,1,1,1,60,B,3.0,Pass
R073777,S2054,DL1132,1,1,1,76,A,4.0,Pass
R073778,S2054,LS1052,1,1,1,56,B-,2.7,Pass
R073779,S2054,CS12012,1,2,1,82,A,4.0,Pass
R073780,S2054,CS12023,1,2,1,58,B-,2.7,Pass
R073781,S2054,CS12033,1,2,1,63,B,3.0,Pass
R073782,S2054,CS12041,1,2,1,81,A,4.0,Pass
R073783,S2054,SE12012,1,2,1,72,A-,3.7,Pass
R073784,S2054,CM12052,1,2,1,52,C+,2.3,Pass
R073785,S2054,COE12241,1,2,1,81,A,4.0,Pass
R073786,S2054,COE12992,1,2,1,50,C+,2.3,Pass
R073787,S2054,DL2142,1,2,1,68,B+,3.3,Pass
R073788,S2054,CS21012,2,3,1,96,A+,4.0,Pass
R073789,S2054,CS21022,2,3,1,75,A,4.0,Pass
R073790,S2054,CS21032,2,3,1,70,A-,3.7,Pass
R073791,S2054,CS21042,2,3,1,73,A-,3.7,Pass
R073792,S2054,CS21052,2,3,1,62,B,3.0,Pass
R073793,S2054,SE21012,2,3,1,76,A,4.0,Pass
R073794,S2054,CM21032,2,3,1,97,A+,4.0,Pass
R073795,S2054,CM21102,2,3,1,69,B+,3.3,Pass
R073796,S2054,MF2112,2,3,1,61,B,3.0,Pass
R073797,S2054,DL3152,2,3,1,75,A,4.0,Pass
R073798,S2054,CS22012,2,4,1,82,A,4.0,Pass
R073799,S2054,CS22023,2,4,1,75,A,4.0,Pass
R073800,S2054,CS22993,2,4,1,70,A-,3.7,Pass
R073801,S2054,SE22013,2,4,1,80,A,4.0,Pass
R073802,S2054,SE22022,2,4,1,57,B-,2.7,Pass
R073803,S2054,COE22032,2,4,1,68,B+,3.3,Pass
R073804,S2054,CM22112,2,4,1,48,C,2.0,Pass
R073805,S2054,DL4162,2,4,1,68,B+,3.3,Pass
R073806,S2054,CS31022,3,5,1,71,A-,3.7,Pass
R073807,S2054,CS31032,3,5,1,85,A+,4.0,Pass
R073808,S2054,CS31042,3,5,1,64,B,3.0,Pass
R073809,S2054,CS31062,3,5,1,85,A+,4.0,Pass
R073810,S2054,CS31012,3,5,1,67,B+,3.3,Pass
R073811,S2054,CS31072,3,5,1,81,A,4.0,Pass
R073812,S2054,SE31012,3,5,1,82,A,4.0,Pass
R073813,S2054,SE31022,3,5,1,74,A-,3.7,Pass
R073814,S2054,CS31092,3,5,1,77,A,4.0,Pass
R073815,S2054,CS31102,3,5,1,67,B+,3.3,Pass
R073816,S2054,CS31112,3,5,1,87,A+,4.0,Pass
R073817,S2054,CS31122,3,5,1,98,A+,4.0,Pass
R073818,S2054,CS31132,3,5,1,58,B-,2.7,Pass
R073819,S2054,CS32042,3,6,1,74,A-,3.7,Pass
R073820,S2054,CS32092,3,6,1,70,A-,3.7,Pass
R073821,S2054,SE32992,3,6,1,79,A,4.0,Pass
R073822,S2054,SE32012,3,6,1,56,B-,2.7,Pass
R073823,S2054,SE32022,3,6,1,62,B,3.0,Pass
R073824,S2054,CM32051,3,6,1,93,A+,4.0,Pass
R073825,S2054,CS32012,3,6,1,90,A+,4.0,Pass
R073826,S2054,CS32022,3,6,1,56,B-,2.7,Pass
R073827,S2054,CS32032,3,6,1,95,A+,4.0,Pass
R073828,S2054,CS32082,3,6,1,65,B+,3.3,Pass
R073829,S2054,CS32102,3,6,1,83,A,4.0,Pass
R073830,S2054,CS32112,3,6,1,72,A-,3.7,Pass
R073831,S2054,IT32262,3,6,1,77,A,4.0,Pass
R073832,S2055,CS11012,1,1,1,69,B+,3.3,Pass
R073833,S2055,CS11021,1,1,1,70,A-,3.7,Pass
R073834,S2055,CS11032,1,1,1,64,B,3.0,Pass
R073835,S2055,COE11013,1,1,1,65,B+,3.3,Pass
R073836,S2055,CS11042,1,1,1,77,A,4.0,Pass
R073837,S2055,SE11012,1,1,1,75,A,4.0,Pass
R073838,S2055,CM11033,1,1,1,63,B,3.0,Pass
R073839,S2055,CM11102,1,1,1,69,B+,3.3,Pass
R073840,S2055,DL1132,1,1,1,54,C+,2.3,Pass
R073841,S2055,LS1052,1,1,1,83,A,4.0,Pass
R073842,S2055,CS12012,1,2,1,77,A,4.0,Pass
R073843,S2055,CS12023,1,2,1,68,B+,3.3,Pass
R073844,S2055,CS12033,1,2,1,70,A-,3.7,Pass
R073845,S2055,CS12041,1,2,1,77,A,4.0,Pass
R073846,S2055,SE12012,1,2,1,63,B,3.0,Pass
R073847,S2055,CM12052,1,2,1,68,B+,3.3,Pass
R073848,S2055,COE12241,1,2,1,76,A,4.0,Pass
R073849,S2055,COE12992,1,2,1,55,B-,2.7,Pass
R073850,S2055,DL2142,1,2,1,70,A-,3.7,Pass
R073851,S2055,CS21012,2,3,1,96,A+,4.0,Pass
R073852,S2055,CS21022,2,3,1,50,C+,2.3,Pass
R073853,S2055,CS21032,2,3,1,78,A,4.0,Pass
R073854,S2055,CS21042,2,3,1,55,B-,2.7,Pass
R073855,S2055,CS21052,2,3,1,53,C+,2.3,Pass
R073856,S2055,SE21012,2,3,1,64,B,3.0,Pass
R073857,S2055,CM21032,2,3,1,74,A-,3.7,Pass
R073858,S2055,CM21102,2,3,1,74,A-,3.7,Pass
R073859,S2055,MF2112,2,3,1,63,B,3.0,Pass
R073860,S2055,DL3152,2,3,1,52,C+,2.3,Pass
R073861,S2056,CS11012,1,1,1,57,B-,2.7,Pass
R073862,S2056,CS11021,1,1,1,92,A+,4.0,Pass
R073863,S2056,CS11032,1,1,1,82,A,4.0,Pass
R073864,S2056,COE11013,1,1,1,73,A-,3.7,Pass
R073865,S2056,CS11042,1,1,1,72,A-,3.7,Pass
R073866,S2056,SE11012,1,1,1,73,A-,3.7,Pass
R073867,S2056,CM11033,1,1,1,77,A,4.0,Pass
R073868,S2056,CM11102,1,1,1,59,B-,2.7,Pass
R073869,S2056,DL1132,1,1,1,69,B+,3.3,Pass
R073870,S2056,LS1052,1,1,1,69,B+,3.3,Pass
R073871,S2056,CS12012,1,2,1,88,A+,4.0,Pass
R073872,S2056,CS12023,1,2,1,71,A-,3.7,Pass
R073873,S2056,CS12033,1,2,1,66,B+,3.3,Pass
R073874,S2056,CS12041,1,2,1,76,A,4.0,Pass
R073875,S2056,CM12052,1,2,1,83,A,4.0,Pass
R073876,S2056,COE12241,1,2,1,78,A,4.0,Pass
R073877,S2056,COE12992,1,2,1,78,A,4.0,Pass
R073878,S2056,DL2142,1,2,1,73,A-,3.7,Pass
R073879,S2056,CS21012,2,3,1,75,A,4.0,Pass
R073880,S2056,CS21022,2,3,1,71,A-,3.7,Pass
R073881,S2056,CS21032,2,3,1,68,B+,3.3,Pass
R073882,S2056,SE21012,2,3,1,77,A,4.0,Pass
R073883,S2056,CM21032,2,3,1,80,A,4.0,Pass
R073884,S2056,CM21102,2,3,1,78,A,4.0,Pass
R073885,S2056,MF2112,2,3,1,53,C+,2.3,Pass
R073886,S2056,DL3152,2,3,1,83,A,4.0,Pass
R073887,S2056,CS22012,2,4,1,62,B,3.0,Pass
R073888,S2056,CS22023,2,4,1,62,B,3.0,Pass
R073889,S2056,CS22993,2,4,1,65,B+,3.3,Pass
R073890,S2056,COE22032,2,4,1,72,A-,3.7,Pass
R073891,S2056,CM22112,2,4,1,76,A,4.0,Pass
R073892,S2056,DL4162,2,4,1,84,A,4.0,Pass
R073893,S2056,COE12012,1,2,1,88,A+,4.0,Pass
R073894,S2056,COE12022,1,2,1,58,B-,2.7,Pass
R073895,S2056,COE21013,2,3,1,57,B-,2.7,Pass
R073896,S2056,COE22012,2,4,1,89,A+,4.0,Pass
R073897,S2056,COE22023,2,4,1,75,A,4.0,Pass
R073898,S2057,ITIC1113,1,1,1,56,B-,2.7,Pass
R073899,S2057,ITIC1123,1,1,1,49,C,2.0,Pass
R073900,S2057,ITIC1132,1,1,1,41,C-,1.7,Pass
R073901,S2057,ITIC1112,1,1,1,33,F,0.0,Fail
R073902,S2057,ITIC1143,1,1,1,52,C+,2.3,Pass
R073903,S2057,ITIC1152,1,1,1,44,C-,1.7,Pass
R073904,S2057,ITIC1172,1,1,1,52,C+,2.3,Pass
R073905,S2057,DL1112,1,1,1,56,B-,2.7,Pass
R073906,S2057,ITIC1213,1,2,1,42,C-,1.7,Pass
R073907,S2057,ITIC1223,1,2,1,73,A-,3.7,Pass
R073908,S2057,ITIC1233,1,2,1,49,C,2.0,Pass
R073909,S2057,ITIC1243,1,2,1,58,B-,2.7,Pass
R073910,S2057,ITIC1212,1,2,1,44,C-,1.7,Pass
R073911,S2057,ITIC1282,1,2,1,56,B-,2.7,Pass
R073912,S2057,ITIC1272,1,2,1,36,D+,1.3,Pass
R073913,S2057,LC1211,1,2,1,53,C+,2.3,Pass
R073914,S2057,DL1211,1,2,1,73,A-,3.7,Pass
R073915,S2057,ITIC2113,2,3,1,38,D+,1.3,Pass
R073916,S2057,ITIC2123,2,3,1,24,F,0.0,Fail
R073917,S2057,ITIC2133,2,3,1,43,C-,1.7,Pass
R073918,S2057,ITIC2143,2,3,1,53,C+,2.3,Pass
R073919,S2057,ITIC2153,2,3,1,51,C+,2.3,Pass
R073920,S2057,ITIC2112,2,3,1,45,C,2.0,Pass
R073921,S2057,ITIC2162,2,3,1,62,B,3.0,Pass
R073922,S2057,LC2111,2,3,1,41,C-,1.7,Pass
R073923,S2057,DL2111,2,3,1,56,B-,2.7,Pass
R073924,S2057,ITIC2212,2,4,1,46,C,2.0,Pass
R073925,S2057,ITIC2223,2,4,1,40,C-,1.7,Pass
R073926,S2057,ITIC2232,2,4,1,51,C+,2.3,Pass
R073927,S2057,ITIC2243,2,4,1,52,C+,2.3,Pass
R073928,S2057,ITIC2252,2,4,1,70,A-,3.7,Pass
R073929,S2057,ITIC2262,2,4,1,55,B-,2.7,Pass
R073930,S2057,ITIC2272,2,4,1,53,C+,2.3,Pass
R073931,S2057,ITIC2282,2,4,1,47,C,2.0,Pass
R073932,S2057,TETE2211,2,4,1,40,C-,1.7,Pass
R073933,S2057,TETE2221,2,4,1,43,C-,1.7,Pass
R073934,S2057,LC2211,2,4,1,40,C-,1.7,Pass
R073935,S2057,DL2211,2,4,1,47,C,2.0,Pass
R073936,S2058,ITIC1113,1,1,1,70,A-,3.7,Pass
R073937,S2058,ITIC1123,1,1,1,98,A+,4.0,Pass
R073938,S2058,ITIC1132,1,1,1,74,A-,3.7,Pass
R073939,S2058,ITIC1112,1,1,1,81,A,4.0,Pass
R073940,S2058,ITIC1143,1,1,1,70,A-,3.7,Pass
R073941,S2058,ITIC1152,1,1,1,72,A-,3.7,Pass
R073942,S2058,ITIC1172,1,1,1,81,A,4.0,Pass
R073943,S2058,DL1112,1,1,1,73,A-,3.7,Pass
R073944,S2058,ITIC1213,1,2,1,85,A+,4.0,Pass
R073945,S2058,ITIC1223,1,2,1,88,A+,4.0,Pass
R073946,S2058,ITIC1233,1,2,1,98,A+,4.0,Pass
R073947,S2058,ITIC1243,1,2,1,85,A+,4.0,Pass
R073948,S2058,ITIC1212,1,2,1,77,A,4.0,Pass
R073949,S2058,ITIC1282,1,2,1,72,A-,3.7,Pass
R073950,S2058,ITIC1272,1,2,1,65,B+,3.3,Pass
R073951,S2058,LC1211,1,2,1,68,B+,3.3,Pass
R073952,S2058,DL1211,1,2,1,75,A,4.0,Pass
R073953,S2058,ITIC2113,2,3,1,90,A+,4.0,Pass
R073954,S2058,ITIC2123,2,3,1,81,A,4.0,Pass
R073955,S2058,ITIC2133,2,3,1,74,A-,3.7,Pass
R073956,S2058,ITIC2143,2,3,1,64,B,3.0,Pass
R073957,S2058,ITIC2153,2,3,1,68,B+,3.3,Pass
R073958,S2058,ITIC2112,2,3,1,79,A,4.0,Pass
R073959,S2058,ITIC2162,2,3,1,83,A,4.0,Pass
R073960,S2058,LC2111,2,3,1,83,A,4.0,Pass
R073961,S2058,DL2111,2,3,1,83,A,4.0,Pass
R073962,S2058,ITIC2212,2,4,1,66,B+,3.3,Pass
R073963,S2058,ITIC2223,2,4,1,69,B+,3.3,Pass
R073964,S2058,ITIC2232,2,4,1,86,A+,4.0,Pass
